iteration,timestamp,T1_LEVEL,T2_LEVEL,T0_LEVEL,J_CT3_LEVEL,J_CT6_LEVEL,J_CT5_LEVEL,J2a_15_LEVEL,J1_70_LEVEL,J1_40_LEVEL,J1_50_LEVEL,J1_51_LEVEL,J1_60_LEVEL,J1_61_LEVEL,J2c_12_LEVEL,J2c_14_LEVEL,Jb_53_LEVEL,J2c_11_LEVEL,J2c_13_LEVEL,J2a_20_LEVEL,J2a_30_LEVEL,J2a_33_LEVEL,J2a_23_LEVEL,J2a_41_LEVEL,J_CT1_LEVEL,J_CT2_LEVEL,J1_11_LEVEL,J1_30_LEVEL,J2b_21_LEVEL,J2b_40_LEVEL,J2b_30_LEVEL,J2b_31_LEVEL,J2b_50_LEVEL,J2b_41_LEVEL,J2c_10_LEVEL,J_CT4_LEVEL,J2b_10_LEVEL,J1_10_LEVEL,J1_20_LEVEL,J2a_31_LEVEL,J2a_32_LEVEL,J2a_21_LEVEL,J2a_22_LEVEL,J1-CLin_LEVEL,J2a_40_LEVEL,J1-MPA_LEVEL,J1_33_LEVEL,J1_31_LEVEL,RWtank_Top_LEVEL,J1_34_LEVEL,J2a_10_LEVEL,J2a_12_LEVEL,J2a_13_LEVEL,J2a_14_LEVEL,ER2_Top_LEVEL,ER1_Top_LEVEL,J2b_11_LEVEL,J2b_12_LEVEL,J2b_14_LEVEL,J2b_Leak_LEVEL,J2b_15_LEVEL,J2b_20_LEVEL,J2b_51_LEVEL,J2b_52_LEVEL,J2a_11_LEVEL,J1_32_LEVEL,CT1_CV_LEVEL,CT2_CV_LEVEL,CT3_CV_LEVEL,CT4_CV_LEVEL,CT5_CV_LEVEL,CT6_CV_LEVEL,CT1_FV_LEVEL,CT2_FV_LEVEL,CT3_FV_LEVEL,CT4_FV_LEVEL,CT5_FV_LEVEL,CT6_FV_LEVEL,P_RAW1_FLOW,P_RAW1_STATUS,P_RAW2_FLOW,P_RAW2_STATUS,P_B2_FLOW,P_B2_STATUS,P_B1_FLOW,P_B1_STATUS,V_Gi_G_FLOW,V_Gi_G_STATUS,V_Gi_B_FLOW,V_Gi_B_STATUS,V_SWaT_FLOW,V_SWaT_STATUS,V_PUB_FLOW,V_PUB_STATUS,V_ER2i_FLOW,V_ER2i_STATUS,V_ER2o_FLOW,V_ER2o_STATUS,V_ER1i_FLOW,V_ER1i_STATUS,V_ER1o_FLOW,V_ER1o_STATUS,FCV_ER_FLOW,FCV_ER_STATUS,FCV_RWin_FLOW,FCV_RWin_STATUS,V1_FLOW,V1_STATUS,V2_FLOW,V2_STATUS,V3_FLOW,V3_STATUS,V4_FLOW,V4_STATUS,V5_FLOW,V5_STATUS,V6_FLOW,V6_STATUS,V7_FLOW,V7_STATUS,V8_FLOW,V8_STATUS,V9_FLOW,V9_STATUS,V10_FLOW,V10_STATUS,V11_FLOW,V11_STATUS,V12_FLOW,V12_STATUS,Close_PRAW_from_iteration_500_to_1000,Close_PRAW1_when_T2_<_0.16,Close_PRAW1_when_0.10_<_T2_<_0.16
10,2022-03-10 14:08:34.651314,0.27457444247561114,0.24356886534660616,0.4140651292466313,56.14083809381385,56.14083809381385,56.13978902770541,1.6416741809388329,0.8643900831158535,1.4440651292466313,1.4440651292466313,0.8643900831158535,1.4440651292466313,0.8643900831158535,56.14046465443419,55.940838093813845,55.920969905767734,56.1404220429054,56.14068431841044,0.17344268409239372,0.1517163450516279,1.623261352626418,1.6230416886501648,1.6224859607736362,56.1396855501498,56.13978902770541,0.9140651292466313,0.7540651292466314,0.5418270673788346,1.8418270673788346,1.841497592804884,57.64245470616766,56.342002246925155,57.64200224692515,56.14036117687858,56.1396855501498,56.84036117687858,9.2,4.04,0.1517163450516279,1.443261352626418,0.17344268409239372,1.4745744424756113,1.4940651292466314,1.6227385683144187,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5643900831158535,1.8643900831158535,1.6443900831158536,1.6443900831158536,-0.5057520917367435,-0.4761046004410392,57.42036117687858,56.720361176878576,56.720361176878576,56.720361176878576,56.010361176878575,1.6224859607736362,57.42173865827874,57.42118956974399,1.5643900831158535,1.4940651292466314,56.1396855501498,56.13978902770541,56.14083809381385,56.1396855501498,56.13978902770541,56.14083809381385,56.1396855501498,56.13978902770541,56.14083809381385,56.1396855501498,56.13978902770541,56.14083809381385,0.0,0,0.0,0,0.0,0,0.00016289660453578013,1,0.0,0,0.00016289660453578013,1,0.0,0,0.0,0,0.0001348142360286817,1,0.00016289660453578013,1,-0.0001348142360286817,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
11,2022-03-10 14:08:34.979671,0.2713389008109228,0.2428948885024358,0.4140651292466313,56.11159520488677,56.11159520488677,56.11051317152336,1.6395044057741963,0.8619959334345753,1.4440651292466313,1.4440651292466313,0.8619959334345753,1.4440651292466313,0.8619959334345753,56.111210030750875,55.911595204886765,55.891731158684784,56.11116608045707,56.111436597419655,0.17030063783532423,0.15036925497472975,1.6225777122965679,1.6223511456277895,1.6217779543095803,56.11040644280909,56.11051317152336,0.9140651292466313,0.7540651292466314,0.5410983544974481,1.8410983544974482,1.840758526245127,57.613262619128115,56.31279594115702,57.61279594115702,56.111103302036604,56.11040644280909,56.81110330203661,9.2,4.04,0.15036925497472975,1.442577712296568,0.17030063783532423,1.471338900810923,1.4940651292466314,1.6220384998451325,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5619959334345752,1.8619959334345753,1.6419959334345753,1.6419959334345753,-0.506482165274512,-0.47928404541212943,57.391103302036605,56.6911033020366,56.6911033020366,56.6911033020366,55.9811033020366,1.6217779543095803,57.39252406941648,57.39195772535356,1.5619959334345752,1.4940651292466314,56.11040644280909,56.11051317152336,56.11159520488677,56.11040644280909,56.11051317152336,56.11159520488677,56.11040644280909,56.11051317152336,56.11159520488677,56.11040644280909,56.11051317152336,56.11159520488677,0.0,0,0.0,0,0.0,0,0.00016564132675949282,1,0.0,0,0.00016564132675949282,1,0.0,0,0.0,0,0.00012868220187551492,1,0.00016564132675949282,1,-0.00012868220187551492,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
12,2022-03-10 14:08:35.296325,0.2682505279659104,0.24200786950522035,0.4140651292466313,56.06077446446113,56.06077446446113,56.0596346822238,1.6373319299928062,0.859630634877586,1.4440651292466313,1.4440651292466313,0.859630634877586,1.4440651292466313,0.859630634877586,56.06036873453219,55.86077446446113,55.840917673529276,56.06032243913044,56.06060739266305,0.1672926131939585,0.14890377686319134,1.6216737657402505,1.6214351076093918,1.6208313255286724,56.05952225846703,56.0596346822238,0.9140651292466313,0.7540651292466314,0.5401154541834563,1.8401154541834563,1.8397574893573978,57.56253086854758,56.26203928357038,57.56203928357038,56.060256310775415,56.05952225846703,56.76025631077542,9.2,4.04,0.14890377686319134,1.4416737657402505,0.1672926131939585,1.4682505279659104,1.4940651292466314,1.6211057760709564,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.559630634877586,1.859630634877586,1.639630634877586,1.639630634877586,-0.5074173927019379,-0.48232420982693136,57.340256310775416,56.64025631077541,56.64025631077541,56.64025631077541,55.93025631077541,1.6208313255286724,57.34175290231062,57.34115633166014,1.559630634877586,1.4940651292466314,56.05952225846703,56.0596346822238,56.06077446446113,56.05952225846703,56.0596346822238,56.06077446446113,56.05952225846703,56.0596346822238,56.06077446446113,56.05952225846703,56.0596346822238,56.06077446446113,0.0,0,0.0,0,0.0,0,0.00017035817342871617,1,0.0,0,0.00017035817342871617,1,0.0,0,0.0,0,0.00012320675997846978,1,0.00017035817342871617,1,-0.00012320675997846978,1,0.0,0,8.077935669463161e-28,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
13,2022-03-10 14:08:35.793840,0.26529356572642726,0.24087623558241456,0.4140651292466313,56.06210036001662,56.06210036001662,56.06096342364587,1.635134415487254,0.8572732346281373,1.4440651292466313,1.4440651292466313,0.8572732346281373,1.4440651292466313,0.8572732346281373,56.06169564307713,55.86210036001662,55.842243211545224,56.06164946324203,56.06193370534066,0.1644022746348559,0.14729249361980146,1.6205429660079373,1.6203049037444084,1.6197026291770165,56.06085128054027,56.06096342364587,0.9140651292466313,0.7540651292466314,0.5389885452947665,1.8389885452947665,1.8386314742395224,57.56385237868109,56.26336202112209,57.56336202112209,56.061583499971526,56.06085128054027,56.76158349997153,9.2,4.04,0.14729249361980146,1.4405429660079374,0.1644022746348559,1.4652935657264274,1.4940651292466314,1.6199763944803818,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5572732346281373,1.8572732346281373,1.6372732346281373,1.6372732346281373,-0.5085890004104923,-0.4852411982806659,57.34158349997153,56.641583499971524,56.641583499971524,56.641583499971524,55.931583499971524,1.6197026291770165,57.34307635489166,57.34248127380875,1.5572732346281373,1.4940651292466314,56.06085128054027,56.06096342364587,56.06210036001662,56.06085128054027,56.06096342364587,56.06210036001662,56.06085128054027,56.06096342364587,56.06210036001662,56.06085128054027,56.06096342364587,56.06210036001662,0.0,0,0.0,0,0.0,0,0.00017012834009525642,1,0.0,0,0.00017012834009525642,1,0.0,0,0.0,0,0.00011850478906315339,1,0.00017012834009525642,1,-0.00011850478906315339,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
14,2022-03-10 14:08:36.073094,0.2624494507889117,0.23963727035764415,0.4140651292466313,56.07434159529862,56.07434159529862,56.07322026250394,1.6329581407163218,0.8549563600979249,1.4440651292466313,1.4440651292466313,0.8549563600979249,1.4440651292466313,0.8549563600979249,56.07394243247118,55.87434159529862,55.85448248647613,56.073896886276074,56.074177227658474,0.16161674713490304,0.14563173631619852,1.6193085745590774,1.6190737793717793,1.6184797703365517,56.073109658179426,56.07322026250394,0.9140651292466313,0.7540651292466314,0.5377754869178837,1.8377754869178837,1.8374233163108904,57.5760695691712,56.27558594141226,57.57558594141226,56.073831828146666,56.073109658179426,56.77383182814667,9.2,4.04,0.14563173631619852,1.4393085745590772,0.16161674713490304,1.4624494507889119,1.4940651292466314,1.618749778549089,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5549563600979248,1.8549563600979249,1.6349563600979249,1.6349563600979249,-0.5098631177133488,-0.48805016114009536,57.35383182814667,56.653831828146664,56.653831828146664,56.653831828146664,55.943831828146664,1.6184797703365517,57.355304195610216,57.354717281663426,1.5549563600979248,1.4940651292466314,56.073109658179426,56.07322026250394,56.07434159529862,56.073109658179426,56.07322026250394,56.07434159529862,56.073109658179426,56.07322026250394,56.07434159529862,56.073109658179426,56.07322026250394,56.07434159529862,0.0,0,0.0,0,0.0,0,0.00016886345676123558,1,0.0,0,0.00016886345676123558,1,0.0,0,0.0,0,0.0001142260525234223,1,0.00016886345676123558,1,-0.0001142260525234223,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
15,2022-03-10 14:08:36.525333,0.2597080255283495,0.23832597265593658,0.4140651292466313,56.1378126968805,56.1378126968805,56.13676618738406,1.630811735841885,0.8526846860958541,1.4440651292466313,1.4440651292466313,0.8526846860958541,1.4440651292466313,0.8526846860958541,56.13744016753217,55.9378126968805,55.91794418763393,56.137397659824884,56.137659296204106,0.1589275212004233,0.14394463783424616,1.6180192093396073,1.61780008066767,1.617245707082113,56.1366629619564,56.13676618738406,0.9140651292466313,0.7540651292466314,0.5365884194705108,1.8365884194705109,1.8362597478248674,57.63942536954534,56.33897401296579,57.63897401296579,56.137336942104504,56.1366629619564,56.83733694210451,9.2,4.04,0.14394463783424616,1.4380192093396071,0.1589275212004233,1.4597080255283497,1.4940651292466314,1.617497699030875,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.552684686095854,1.8526846860958541,1.6326846860958542,1.6326846860958542,-0.5112057346581016,-0.49076026715761234,57.417336942104505,56.7173369421045,56.7173369421045,56.7173369421045,56.0073369421045,1.617245707082113,57.41871106667386,57.418163316305865,1.552684686095854,1.4940651292466314,56.1366629619564,56.13676618738406,56.1378126968805,56.1366629619564,56.13676618738406,56.1378126968805,56.1366629619564,56.13676618738406,56.1378126968805,56.1366629619564,56.13676618738406,56.1378126968805,0.0,0,0.0,0,0.0,0,0.00016268210453565494,1,0.0,0,0.00016268210453565494,1,0.0,0,0.0,0,0.00011030175810865966,1,0.00016268210453565494,1,-0.00011030175810865966,1,0.0,0,-6.310887241768095e-30,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
16,2022-03-10 14:08:37.060002,0.2570607833337417,0.23706884434168884,0.4140651292466313,56.232048030199046,56.232048030199046,56.2311112915471,1.6287428660140864,0.8504940519832898,1.4440651292466313,1.4440651292466313,0.8504940519832898,1.4440651292466313,0.8504940519832898,56.2317145740804,56.03204803019904,56.01216572983118,56.231676524091256,56.23191071886196,0.1563310179882953,0.14232222328135813,1.616794257494633,1.6165981127130682,1.616101887094925,56.231018891566315,56.2311112915471,0.9140651292466313,0.7540651292466314,0.5355135454386106,1.8355135454386107,1.8352193483876944,57.733491548073395,56.43308753549177,57.73308753549177,56.23162217409961,56.231018891566315,56.931622174099616,9.2,4.04,0.14232222328135813,1.436794257494633,0.1563310179882953,1.4570607833337417,1.4940651292466314,1.616327447919662,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5504940519832897,1.8504940519832898,1.6304940519832898,1.6304940519832898,-0.5124933060085386,-0.49337706631603084,57.511622174099614,56.81162217409961,56.81162217409961,56.81162217409961,56.10162217409961,1.616101887094925,57.512852169396965,57.51236187461274,1.5504940519832897,1.4940651292466314,56.231018891566315,56.2311112915471,56.232048030199046,56.231018891566315,56.2311112915471,56.232048030199046,56.231018891566315,56.2311112915471,56.232048030199046,56.231018891566315,56.2311112915471,56.232048030199046,0.0,0,0.0,0,0.0,0,0.000153232678974946,1,0.0,0,0.000153232678974946,1,0.0,0,0.0,0,0.00010636973689359528,1,0.000153232678974946,1,-0.00010636973689359528,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
17,2022-03-10 14:08:37.492206,0.2545079096482954,0.2359441337317365,0.4140651292466313,56.169645340247286,56.169645340247286,56.16863823505078,1.626784195616485,0.8484102843723982,1.4440651292466313,1.4440651292466313,0.8484102843723982,1.4440651292466313,0.8484102843723982,56.169286836950086,55.96964534024728,55.94977188042856,56.16924592941686,56.16949771513168,0.15383027224236256,0.14082222805266897,1.6156489207567684,1.6154380425751715,1.6149045422798283,56.16853889560471,56.16863823505078,0.9140651292466313,0.7540651292466314,0.5342720041207001,1.8342720041207001,1.8339557077723672,57.67119729164907,56.37076293008507,57.67076293008507,56.16918749750402,56.16853889560471,56.86918749750402,9.2,4.04,0.14082222805266897,1.4356489207567682,0.15383027224236256,1.4545079096482953,1.4940651292466314,1.6151470462882673,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5484102843723981,1.8484102843723982,1.6284102843723982,1.6284102843723982,-0.5136492930072467,-0.4958986636127214,57.44918749750402,56.74918749750402,56.74918749750402,56.74918749750402,56.03918749750402,1.6149045422798283,57.4505098842151,57.449982758610155,1.5484102843723981,1.4940651292466314,56.16853889560471,56.16863823505078,56.169645340247286,56.16853889560471,56.16863823505078,56.169645340247286,56.16853889560471,56.16863823505078,56.169645340247286,56.16853889560471,56.16863823505078,56.169645340247286,0.0,0,0.0,0,0.0,0,0.00015934503675605697,1,0.0,0,0.00015934503675605697,1,0.0,0,0.0,0,0.00010219672063542852,1,0.00015934503675605697,1,-0.00010219672063542852,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
18,2022-03-10 14:08:37.808081,0.2520551883530451,0.23457257414484145,0.4140651292466313,56.097910031958214,56.097910031958214,56.09682180408848,1.624781303889254,0.8463126902903348,1.4440651292466313,1.4440651292466313,0.8463126902903348,1.4440651292466313,0.8463126902903348,56.09752265287745,55.89791003195821,55.878046764002896,56.09747845103193,56.09775051655301,0.15141701346337477,0.13916656688332263,1.6142535821823714,1.6140257185068128,1.613449245830467,56.09671446448673,56.09682180408848,0.9140651292466313,0.7540651292466314,0.5327657553073424,1.8327657553073424,1.8324239816120065,57.59958699180996,56.29911764215731,57.59911764215731,56.097415313275704,56.09671446448673,56.79741531327571,9.2,4.04,0.13916656688332263,1.4342535821823712,0.15141701346337477,1.4520551883530453,1.4940651292466314,1.613711282904879,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5463126902903348,1.8463126902903348,1.6263126902903349,1.6263126902903349,-0.5150445298111395,-0.498327707690974,57.377415313275705,56.6774153132757,56.6774153132757,56.6774153132757,55.9674153132757,1.613449245830467,57.378844214034146,57.37827462767846,1.5463126902903348,1.4940651292466314,56.09671446448673,56.09682180408848,56.097910031958214,56.09671446448673,56.09682180408848,56.097910031958214,56.09671446448673,56.09682180408848,56.097910031958214,56.09671446448673,56.09682180408848,56.097910031958214,0.0,0,0.0,0,0.0,0,0.00016615274120420113,1,0.0,0,0.00016615274120420113,1,0.0,0,0.0,0,9.893846279686017e-05,1,0.00016615274120420113,1,-9.893846279686017e-05,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
19,2022-03-10 14:08:38.338074,0.24968066524592047,0.23295943146306541,0.4140651292466313,56.03219204032533,56.03219204032533,56.03102962398987,1.6227235617816091,0.844188256440948,1.4440651292466313,1.4440651292466313,0.844188256440948,1.4440651292466313,0.844188256440948,56.031778253766156,55.832192040325324,55.812338093019655,56.03173103922662,56.03202165102152,0.14907028089170749,0.13735335293104955,1.6126186931118658,1.6123752958565003,1.6117595240362073,56.03091496812604,56.03102962398987,0.9140651292466313,0.7540651292466314,0.5310294364175314,1.8310294364175315,1.8306643631435213,57.533983323089714,56.23348197605804,57.533481976058034,56.03166359790232,56.03091496812604,56.731663597902326,9.2,4.04,0.13735335293104955,1.4326186931118658,0.14907028089170749,1.4496806652459204,1.4940651292466314,1.6120394245043324,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.544188256440948,1.844188256440948,1.624188256440948,1.624188256440948,-0.5166743466029939,-0.5006855566880202,57.311663597902324,56.61166359790232,56.61166359790232,56.61166359790232,55.90166359790232,1.6117595240362073,57.313189907939574,57.31258149027502,1.544188256440948,1.4940651292466314,56.03091496812604,56.03102962398987,56.03219204032533,56.03091496812604,56.03102962398987,56.03219204032533,56.03091496812604,56.03102962398987,56.03219204032533,56.03091496812604,56.03102962398987,56.03219204032533,0.0,0,0.0,0,0.0,0,0.0001721767967630185,1,0.0,0,0.0001721767967630185,1,0.0,0,0.0,0,9.658796638537517e-05,1,0.0001721767967630185,1,-9.658796638537517e-05,1,0.0,0,2.524354896707238e-29,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
20,2022-03-10 14:08:38.651262,0.2473625540526716,0.23114529953400198,0.4140651292466313,56.030433229867675,56.030433229867675,56.02927087766671,1.6206151369288515,0.8420356864185943,1.4440651292466313,1.4440651292466313,0.8420356864185943,1.4440651292466313,0.8420356864185943,56.03001946613723,55.83043322986767,55.81057927450449,56.02997225420211,56.03026284996413,0.1467705650746991,0.1354067881566583,1.6108045799821267,1.6105611961552289,1.609945458308267,56.029156228127626,56.02927087766671,0.9140651292466313,0.7540651292466314,0.5292154109718914,1.8292154109718914,1.8288503578399093,57.53222441380214,56.23172309443158,57.53172309443158,56.02990481659815,56.029156228127626,56.72990481659815,9.2,4.04,0.1354067881566583,1.4308045799821265,0.1467705650746991,1.4473625540526718,1.4940651292466314,1.610225343333844,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5420356864185942,1.8420356864185943,1.6220356864185943,1.6220356864185943,-0.5184995156155638,-0.5029926307977626,57.30990481659815,56.609904816598146,56.609904816598146,56.609904816598146,55.899904816598145,1.609945458308267,57.311431042427024,57.31082265833139,1.5420356864185942,1.4940651292466314,56.029156228127626,56.02927087766671,56.030433229867675,56.029156228127626,56.02927087766671,56.030433229867675,56.029156228127626,56.02927087766671,56.030433229867675,56.029156228127626,56.02927087766671,56.030433229867675,0.0,0,0.0,0,0.0,0,0.00017217166676301258,1,0.0,0,0.00017217166676301258,1,0.0,0,0.0,0,9.500493618953726e-05,1,0.00017217166676301258,1,-9.500493618953726e-05,1,0.0,0,-2.524354896707238e-29,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
21,2022-03-10 14:08:38.979389,0.2450824355841228,0.22929329800023868,0.4140651292466313,56.014394314655014,56.014394314655014,56.013215509351525,1.6185131414278149,0.8398961907628342,1.4440651292466313,1.4440651292466313,0.8398961907628342,1.4440651292466313,0.8398961907628342,56.01397469442902,55.81439431465501,55.79454242636935,56.013926814358705,56.01422152320299,0.14450607300959595,0.13344228845132666,1.6089477556581184,1.608700926884141,1.6080764734981012,56.0130992372595,56.013215509351525,0.9140651292466313,0.7540651292466314,0.527336092113986,1.827336092113986,1.8269658717336428,57.51621085247782,56.215702436907236,57.51570243690723,56.013858422336995,56.0130992372595,56.713858422337,9.2,4.04,0.13344228845132666,1.4289477556581183,0.14450607300959595,1.4450824355841227,1.4940651292466314,1.6083603201642445,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5398961907628341,1.8398961907628342,1.6198961907628342,1.6198961907628342,-0.5203608928689618,-0.5052633735466767,57.293858422336996,56.59385842233699,56.59385842233699,56.59385842233699,55.88385842233699,1.6080764734981012,57.295406251031615,57.29478925514332,1.5398961907628341,1.4940651292466314,56.0130992372595,56.013215509351525,56.014394314655014,56.0130992372595,56.013215509351525,56.014394314655014,56.0130992372595,56.013215509351525,56.014394314655014,56.0130992372595,56.013215509351525,56.014394314655014,0.0,0,0.0,0,0.0,0,0.00017348348120816326,1,0.0,0,0.00017348348120816326,1,0.0,0,0.0,0,9.364232656863063e-05,1,0.00017348348120816326,1,-9.364232656863063e-05,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
22,2022-03-10 14:08:39.444856,0.2428350197464757,0.22737711028888996,0.4140651292466313,56.008046264141775,56.008046264141775,56.006862316527496,1.6164035368675325,0.8377575728462894,1.4440651292466313,1.4440651292466313,0.8377575728462894,1.4440651292466313,0.8377575728462894,56.00762481350648,55.80804626414177,55.788195021907526,56.00757672461506,56.00787271897615,0.14227074711783838,0.13143906246463244,1.6070300606150174,1.6067821551453438,1.6061549777742894,56.00674553731752,56.006862316527496,0.9140651292466313,0.7540651292466314,0.5254113665500413,1.8254113665500413,1.8250395311797645,57.50987072615789,56.209360092715855,57.50936009271585,56.00750803429651,56.00674553731752,56.70750803429651,9.2,4.04,0.13143906246463244,1.4270300606150172,0.14227074711783838,1.4428350197464757,1.4940651292466314,1.6064400626253657,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5377575728462893,1.8377575728462894,1.6177575728462894,1.6177575728462894,-0.5222843344520682,-0.5075035355125661,57.28750803429651,56.587508034296505,56.587508034296505,56.587508034296505,55.877508034296504,1.6061549777742894,57.28906261482577,57.2884429273772,1.5377575728462893,1.4940651292466314,56.00674553731752,56.006862316527496,56.008046264141775,56.00674553731752,56.006862316527496,56.008046264141775,56.00674553731752,56.006862316527496,56.008046264141775,56.00674553731752,56.006862316527496,56.008046264141775,0.0,0,0.0,0,0.0,0,0.0001738917500972695,1,0.0,0,0.0001738917500972695,1,0.0,0,0.0,0,9.257639310533432e-05,1,0.0001738917500972695,1,-9.257639310533432e-05,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
23,2022-03-10 14:08:39.866999,0.2406131863119476,0.22542554172108353,0.4140651292466313,56.1381401848422,56.1381401848422,56.13710891925741,1.614294150251568,0.8356245128406714,1.4440651292466313,1.4440651292466313,0.8356245128406714,1.4440651292466313,0.8356245128406714,56.137773081597196,55.9381401848422,55.91826976042293,56.13773119293086,56.13798901849289,0.14005877845800052,0.12941647520435873,1.605123246758709,1.6049073098630182,1.6043610112980844,56.137007197155114,56.13710891925741,0.9140651292466313,0.7540651292466314,0.5237132982385455,1.8237132982385456,1.8233894140886655,57.63972936693647,56.33928458503332,57.639284585033316,56.1376713594949,56.137007197155114,56.837671359494905,9.2,4.04,0.12941647520435873,1.4251232467587092,0.14005877845800052,1.4406131863119476,1.4940651292466314,1.6046093327517086,1.4940651292466314,1.4940651292466314,1.4940651292466314,-0.6559348707533688,1.4440651292466313,1.5356245128406714,1.8356245128406714,1.6156245128406714,1.6156245128406714,-0.5242418218058393,-0.5097194501611295,57.4176713594949,56.7176713594949,56.7176713594949,56.7176713594949,56.0076713594949,1.6043610112980844,57.41902546880884,57.41848569731862,1.5356245128406714,1.4940651292466314,56.137007197155114,56.13710891925741,56.1381401848422,56.137007197155114,56.13710891925741,56.1381401848422,56.137007197155114,56.13710891925741,56.1381401848422,56.137007197155114,56.13710891925741,56.1381401848422,0.0,0,0.0,0,0.0,0,0.0001613981023127134,1,0.0,0,0.0001613981023127134,1,0.0,0,0.0,0,9.169883852537704e-05,1,0.0001613981023127134,1,-9.169883852537704e-05,1,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0,0,0
